stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,treatment_number,thin_lvl,burn_szn,notes
690,4,20210518,3,CARYA,6.2,S,Carya sp.,hickory,mesophyte,3,low,growing,NA
691,4,20210518,3,LIST,11.6,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
692,4,20210518,3,PRUNUS,23.2,I,Prunus sp.,cherry,mesophyte,3,low,growing,NA
693,4,20210518,3,ACRU,7.8,I,Acer rubrum,red maple,mesophyte,3,low,growing,NA
694,4,20210518,3,NYSY,7.6,I,Nyssa sylvatica,black gum,mesophyte,3,low,growing,NA
695,4,20210518,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
696,4,20210518,3,JUVI,40.5,C,Juniperus virginiana,eastern red cedar,mesophyte,3,low,growing,NA
697,4,20210518,3,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
698,4,20210518,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
699,4,20210518,3,LIST,14.5,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
700,4,20210518,3,CARYA,6.7,S,Carya sp.,hickory,mesophyte,3,low,growing,NA
701,4,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
702,4,20210518,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
703,4,20210518,3,LIST,18.9,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
704,4,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
705,4,20210518,E,QUAL,36.3,C,Quercus alba,white oak,hardwood pyro,3,low,NA,NA
706,4,20210518,E,QUAL,33.2,C,Quercus alba,white oak,hardwood pyro,3,low,NA,NA
707,4,20210518,3,PRUNUS,12.1,I,Prunus sp.,cherry,mesophyte,3,low,growing,NA
708,4,20210518,3,JUVI,5,S,Juniperus virginiana,eastern red cedar,mesophyte,3,low,growing,NA
709,4,20210518,3,LIST,2.1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
710,4,20210518,3,JUVI,8.8,S,Juniperus virginiana,eastern red cedar,mesophyte,3,low,growing,NA
711,4,20210518,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
712,4,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
713,4,20210518,3,QUAL,5.5,S,Quercus alba,white oak,hardwood pyro,3,low,growing,NA
714,4,20210518,3,QUNI,10,I,Quercus nigra,water oak,mesophyte,3,low,growing,NA
715,4,20210518,3,ACRU,25.5,I,Acer rubrum,red maple,mesophyte,3,low,growing,NA
716,4,20210518,3,VACCI,6,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
717,4,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,growing,NA
718,4,20210518,3,ACRU,3.5,S,Acer rubrum,red maple,mesophyte,3,low,growing,NA
719,4,20210518,3,QUNI,10.9,C,Quercus nigra,water oak,mesophyte,3,low,growing,NA
720,4,20210518,3,QUNI,3,S,Quercus nigra,water oak,mesophyte,3,low,growing,NA
721,4,20210518,3,QUNI,10.8,I,Quercus nigra,water oak,mesophyte,3,low,growing,NA
722,4,20210518,3,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,growing,NA
723,4,20210518,E,LIST,24.4,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,NA,NA
724,4,20210518,FB,PIEC,22.2,C,Pinus echinata,shortleaf pine,pine,3,low,NA,NA
725,4,20210518,FB,LIST,1.4,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,NA,NA
726,4,20210518,FB,LIST,13,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,NA,NA
727,4,20210518,FB,NYSY,4.5,S,Nyssa sylvatica,black gum,mesophyte,3,low,NA,NA
728,4,20210518,FB,VACCI,8,S,Vaccinium sp.,blueberry,mesophyte,3,low,NA,NA
729,4,20210518,4,LIST,10.4,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
730,4,20210518,4,CARYA,14.6,I,Carya sp.,hickory,mesophyte,3,low,early,NA
731,4,20210518,4,QUNI,15,I,Quercus nigra,water oak,mesophyte,3,low,early,NA
732,4,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
733,4,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
734,4,20210518,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,early,NA
735,4,20210518,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,3,low,early,NA
736,4,20210518,4,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,3,low,early,NA
737,4,20210518,E,QUAL,27.7,I,Quercus alba,white oak,hardwood pyro,3,low,NA,NA
738,4,20210518,E,PITA,36.5,C,Pinus taeda,loblolly pine,pine,3,low,NA,NA
739,4,20210518,4,ACRU,6,S,Acer rubrum,red maple,mesophyte,3,low,early,NA
740,4,20210518,4,LIST,16.3,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
741,4,20210518,4,ACRU,4.4,S,Acer rubrum,red maple,mesophyte,3,low,early,NA
742,4,20210518,4,NYSY,20.7,I,Nyssa sylvatica,black gum,mesophyte,3,low,early,NA
743,4,20210518,4,LIST,11.5,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
744,4,20210518,4,PRUNUS,9.4,I,Prunus sp.,cherry,mesophyte,3,low,early,NA
745,4,20210518,4,SW,21,I,Oxydendrum arboreum,sourwood,mesophyte,3,low,early,NA
746,4,20210518,E,PITA,37.2,C,Pinus taeda,loblolly pine,pine,3,low,NA,NA
747,4,20210518,E,SW,23.9,I,Oxydendrum arboreum,sourwood,mesophyte,3,low,NA,NA
748,4,20210518,4,LIST,8.8,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
749,4,20210518,4,PIEC,10.8,I,Pinus echinata,shortleaf pine,pine,3,low,early,NA
750,4,20210518,4,QUNI,13.2,I,Quercus nigra,water oak,mesophyte,3,low,early,NA
751,4,20210518,4,QUAL,20,I,Quercus alba,white oak,hardwood pyro,3,low,early,NA
752,4,20210518,4,SW,4,S,Oxydendrum arboreum,sourwood,mesophyte,3,low,early,NA
753,4,20210518,4,SW,14,I,Oxydendrum arboreum,sourwood,mesophyte,3,low,early,NA
754,4,20210518,4,LIST,2.7,S,Liquidambar styraciflua,sweetgum,mesophyte,3,low,early,NA
755,4,20210518,4,QUNI,7.1,S,Quercus nigra,water oak,mesophyte,3,low,early,NA
756,4,20210518,4,PITA,39,C,Pinus taeda,loblolly pine,pine,3,low,early,NA
757,4,20210518,4,PIEC,24,C,Pinus echinata,shortleaf pine,pine,3,low,early,NA
758,4,20210518,4,FAGR,9.5,S,Fagus grandifolia,American beech,mesophyte,3,low,early,NA
759,4,20210518,4,PITA,38,C,Pinus taeda,loblolly pine,pine,3,low,early,NA
760,4,20210518,4,QUNI,2.7,S,Quercus nigra,water oak,mesophyte,3,low,early,NA
761,4,20210518,4,NYSY,4.5,S,Nyssa sylvatica,black gum,mesophyte,3,low,early,NA
762,4,20210518,E,LITU,18.9,I,Liquidambar styraciflua,tulip poplar,mesophyte,3,low,NA,NA
763,4,20210518,E,LIST,23,I,Liquidambar styraciflua,sweetgum,mesophyte,3,low,NA,NA
764,5,20210519,1,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
765,5,20210519,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
766,5,20210519,1,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
767,5,20210519,1,QUNI,10.2,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
768,5,20210519,1,PITA,44.7,C,Pinus taeda,loblolly pine,pine,4,medium,early,NA
769,5,20210519,1,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
770,5,20210519,1,QUNI,5.5,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
771,5,20210519,1,PRUNUS,5.3,S,Prunus sp.,cherry,mesophyte,4,medium,early,NA
772,5,20210519,1,LIST,18.7,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
773,5,20210519,E,FAGR,10.5,I,Fagus grandifolia,American beech,mesophyte,4,medium,NA,NA
774,5,20210519,E,PITA,30.6,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
775,5,20210519,1,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,4,medium,early,NA
776,5,20210519,1,ULAL,4.8,S,Ulmus alata,winged elm,mesophyte,4,medium,early,NA
777,5,20210519,1,QUNI,10.9,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
778,5,20210519,1,LIST,13.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
779,5,20210519,1,QUNI,11.2,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
780,5,20210519,1,QUNI,7.2,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
781,5,20210519,1,QUNI,11.3,I,Quercus nigra,water oak,mesophyte,4,medium,early,NA
782,5,20210519,1,LITU,28.2,C,Liquidambar styraciflua,tulip poplar,mesophyte,4,medium,early,NA
783,5,20210519,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,early,NA
784,5,20210519,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
785,5,20210519,1,QUNI,8.2,S,Quercus nigra,water oak,mesophyte,4,medium,early,NA
786,5,20210519,1,QUNI,33.6,C,Quercus nigra,water oak,mesophyte,4,medium,early,NA
787,5,20210519,1,LIST,29.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
788,5,20210519,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
789,5,20210519,E,PITA,47.8,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
790,5,20210519,1,LIST,6,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
791,5,20210519,1,LIST,2.9,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
792,5,20210519,1,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,early,NA
793,5,20210519,1,FAGR,5.3,S,Fagus grandifolia,American beech,mesophyte,4,medium,early,NA
794,5,20210519,1,FAGR,19.5,I,Fagus grandifolia,American beech,mesophyte,4,medium,early,NA
795,5,20210519,E,NYSY,16.5,I,Nyssa sylvatica,black gum,mesophyte,4,medium,NA,NA
796,5,20210519,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
797,5,20210519,FB,PITA,18,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
798,5,20210519,FB,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
799,5,20210519,FB,QUNI,1.1,C,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
800,5,20210519,2,PITA,3.6,S,Pinus taeda,loblolly pine,pine,4,medium,control,NA
801,5,20210519,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,control,NA
802,5,20210519,2,QUNI,13.8,I,Quercus nigra,water oak,mesophyte,4,medium,control,NA
803,5,20210519,2,LIST,5.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
804,5,20210519,2,NYSY,5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,control,NA
805,5,20210519,E,LIST,7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
806,5,20210519,E,ACRU,19.5,I,Acer rubrum,red maple,mesophyte,4,medium,NA,NA
807,5,20210519,E,PIEC,31.3,C,Pinus echinata,shortleaf pine,pine,4,medium,NA,NA
808,5,20210519,E,QUAL,24.2,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
809,5,20210519,E,QUNI,28.2,C,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
810,5,20210519,E,QUAL,32,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
811,5,20210519,2,LIST,9.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
812,5,20210519,2,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
813,5,20210519,2,ACRU,5,S,Acer rubrum,red maple,mesophyte,4,medium,control,NA
814,5,20210519,2,QUAL,16.8,I,Quercus alba,white oak,hardwood pyro,4,medium,control,NA
815,5,20210519,2,LIST,3.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
816,5,20210519,2,LIST,4.7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
817,5,20210519,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,control,NA
818,5,20210519,2,NYSY,24,I,Nyssa sylvatica,black gum,mesophyte,4,medium,control,NA
819,5,20210519,2,LIST,10.7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
820,5,20210519,2,PRUNUS,11.9,I,Prunus sp.,cherry,mesophyte,4,medium,control,NA
821,5,20210519,2,LIST,3.1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
822,5,20210519,2,PITA,45.7,D,Pinus taeda,loblolly pine,pine,4,medium,control,NA
823,5,20210519,2,NYSY,3.2,S,Nyssa sylvatica,black gum,mesophyte,4,medium,control,NA
824,5,20210519,2,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,control,NA
825,5,20210519,2,LIST,11,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
826,5,20210519,2,PITA,34.9,C,Pinus taeda,loblolly pine,pine,4,medium,control,NA
827,5,20210519,2,LIST,1.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
828,5,20210519,2,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
829,5,20210519,2,PITA,20.3,I,Pinus taeda,loblolly pine,pine,4,medium,control,NA
830,5,20210519,2,QUNI,14.9,I,Quercus nigra,water oak,mesophyte,4,medium,control,NA
831,5,20210519,2,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
832,5,20210519,2,ACRU,10.5,I,Acer rubrum,red maple,mesophyte,4,medium,control,NA
833,5,20210519,2,LIST,18.3,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,control,NA
834,5,20210519,2,PIEC,24.2,C,Pinus echinata,shortleaf pine,pine,4,medium,control,NA
835,5,20210519,2,NYSY,5.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,control,NA
836,5,20210519,2,ACRU,5.5,S,Acer rubrum,red maple,mesophyte,4,medium,control,NA
837,5,20210519,2,QUAL,20.7,I,Quercus alba,white oak,hardwood pyro,4,medium,control,NA
838,5,20210519,E,LIST,7.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
839,5,20210519,E,ACRU,19,I,Acer rubrum,red maple,mesophyte,4,medium,NA,NA
840,5,20210519,FB,QUAL,16,I,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
841,5,20210519,FB,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
842,5,20210519,FB,QUAL,6,S,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
843,5,20210519,FB,QUNI,24.1,C,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
844,5,20210519,FB,NYSY,7.9,S,Nyssa sylvatica,black gum,mesophyte,4,medium,NA,NA
845,5,20210519,FB,LIST,15.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
846,5,20210519,FB,LIST,10,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
847,5,20210519,3,ACRU,4.3,S,Acer rubrum,red maple,mesophyte,4,medium,growing,NA
848,5,20210519,3,NYSY,7,S,Nyssa sylvatica,black gum,mesophyte,4,medium,growing,NA
849,5,20210519,3,LIST,12.6,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
850,5,20210519,3,JUVI,40.5,I,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,growing,NA
851,5,20210519,3,LIST,14.7,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
852,5,20210519,3,PITA,35.5,C,Pinus taeda,loblolly pine,pine,4,medium,growing,NA
853,5,20210519,3,QUAL,31.2,C,Quercus alba,white oak,hardwood pyro,4,medium,growing,NA
854,5,20210519,3,LIST,16.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
855,5,20210519,3,LIST,5.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
856,5,20210519,3,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
857,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
858,5,20210519,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
859,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
860,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
861,5,20210519,3,LIST,10.7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
862,5,20210519,3,NYSY,2.6,S,Nyssa sylvatica,black gum,mesophyte,4,medium,growing,NA
863,5,20210519,3,FAGR,12,I,Fagus grandifolia,American beech,mesophyte,4,medium,growing,NA
864,5,20210519,3,FAGR,10.1,I,Fagus grandifolia,American beech,mesophyte,4,medium,growing,NA
865,5,20210519,3,NYSY,5.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,growing,NA
866,5,20210519,3,PRUNUS,13,I,Prunus sp.,cherry,mesophyte,4,medium,growing,NA
867,5,20210519,3,LIST,3.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
868,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
869,5,20210519,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
870,5,20210519,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
871,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
872,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
873,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
874,5,20210519,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
875,5,20210519,E,QUAL,32.4,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
876,5,20210519,E,QUNI,31.6,C,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
877,5,20210519,3,QUAL,39.5,C,Quercus alba,white oak,hardwood pyro,4,medium,growing,NA
878,5,20210519,3,ACRU,7.1,I,Acer rubrum,red maple,mesophyte,4,medium,growing,NA
879,5,20210519,3,ULAL,3.3,S,Ulmus alata,winged elm,mesophyte,4,medium,growing,NA
880,5,20210519,3,QUNI,7,S,Quercus nigra,water oak,mesophyte,4,medium,growing,NA
881,5,20210519,3,LIST,4.6,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
882,5,20210519,3,PIEC,25.2,I,Pinus echinata,shortleaf pine,pine,4,medium,growing,NA
883,5,20210519,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
884,5,20210519,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,growing,NA
885,5,20210519,3,CARYA,2.4,S,Carya sp.,hickory,mesophyte,4,medium,growing,NA
886,5,20210519,3,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,growing,NA
887,5,20210519,3,PRUNUS,11.1,S,Prunus sp.,cherry,mesophyte,4,medium,growing,NA
888,5,20210519,FB,QUAL,51.1,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
889,5,20210519,FB,LIST,7.1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
890,5,20210519,FB,QUAL,24.2,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
891,5,20210519,FB,LIST,10.8,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,NA,NA
892,5,20210519,4,LIST,7.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
893,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
894,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
895,5,20210519,4,CARYA,3.4,S,Carya sp.,hickory,mesophyte,4,medium,late,NA
896,5,20210519,4,LIST,9.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
897,5,20210519,4,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
898,5,20210519,E,QUNI,24.5,C,Quercus nigra,water oak,mesophyte,4,medium,NA,NA
899,5,20210519,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
900,5,20210519,4,QUAL,25.8,C,Quercus alba,white oak,hardwood pyro,4,medium,late,NA
901,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
902,5,20210519,4,LIST,7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
903,5,20210519,4,QUNI,29.3,C,Quercus nigra,water oak,mesophyte,4,medium,late,NA
904,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
905,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
906,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
907,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
908,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
909,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
910,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
911,5,20210519,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
912,5,20210519,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,late,NA
913,5,20210519,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,late,NA
914,5,20210519,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,late,NA
915,5,20210519,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,late,NA
916,5,20210519,4,PITA,11.9,I,Pinus taeda,loblolly pine,pine,4,medium,late,NA
917,5,20210519,4,LIST,16,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
918,5,20210519,4,LIST,12,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
919,5,20210519,4,LIST,16,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
920,5,20210519,4,QUNI,15.5,I,Quercus nigra,water oak,mesophyte,4,medium,late,NA
921,5,20210519,4,LIST,3.3,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
922,5,20210519,4,PITA,24.5,C,Pinus taeda,loblolly pine,pine,4,medium,late,NA
923,5,20210519,4,LIST,12,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
924,5,20210519,4,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
925,5,20210519,4,PITA,4,S,Pinus taeda,loblolly pine,pine,4,medium,late,NA
926,5,20210519,4,NYSY,4.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
927,5,20210519,4,PITA,19,I,Pinus taeda,loblolly pine,pine,4,medium,late,NA
928,5,20210519,4,NYSY,6.5,I,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
929,5,20210519,4,FAGR,4.3,S,Fagus grandifolia,American beech,mesophyte,4,medium,late,NA
930,5,20210519,4,LIST,8.4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
931,5,20210519,4,NYSY,16,I,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
932,5,20210519,4,ACRU,9,I,Acer rubrum,red maple,mesophyte,4,medium,late,NA
933,5,20210519,4,ACRU,4,S,Acer rubrum,red maple,mesophyte,4,medium,late,NA
934,5,20210519,4,NYSY,3.1,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
935,5,20210519,4,NYSY,5.3,I,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
936,5,20210519,4,SW,6.4,I,Oxydendrum arboreum,sourwood,mesophyte,4,medium,late,NA
937,5,20210519,4,LIST,10.9,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
938,5,20210519,4,QUFA,40.3,C,Quercus falcata,southern red oak,hardwood pyro,4,medium,late,NA
939,5,20210519,4,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
940,5,20210519,4,JUVI,7,S,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,late,NA
941,5,20210519,E,QUAL,41.1,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
942,5,20210519,4,NYSY,6.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
943,5,20210519,4,QUAL,4.1,S,Quercus alba,white oak,hardwood pyro,4,medium,late,NA
944,5,20210519,4,NYSY,6.1,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
945,5,20210519,4,NYSY,4.7,S,Nyssa sylvatica,black gum,mesophyte,4,medium,late,NA
946,5,20210519,4,LIST,7,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,late,NA
947,5,20210519,E,PIEC,18,I,Pinus echinata,shortleaf pine,pine,4,medium,NA,NA
948,5,20210519,FB,NYSY,4,S,Nyssa sylvatica,black gum,mesophyte,4,medium,NA,NA
949,5,20210519,FB,PITA,30.8,C,Pinus taeda,loblolly pine,pine,4,medium,NA,NA
950,5,20210519,FB,QUAL,29.5,C,Quercus alba,white oak,hardwood pyro,4,medium,NA,NA
951,6,5/19/2021,1,PITA,13.5,I,Pinus taeda,loblolly pine,pine,2,high,growing,NA
952,6,5/19/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,growing,NA
953,6,5/19/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,growing,NA
954,6,5/19/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,growing,NA
955,6,5/19/2021,1,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,growing,NA
956,6,5/19/2021,1,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,growing,NA
957,6,5/19/2021,1,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,growing,NA
958,6,5/19/2021,1,PITA,6.8,S,Pinus taeda,loblolly pine,pine,2,high,growing,NA
959,6,5/19/2021,1,QUAL,2,S,Quercus alba,white oak,hardwood pyro,2,high,growing,NA
960,6,5/19/2021,1,LIST,33.3,C,Liquidambar styraciflua,sweetgum,mesophyte,2,high,growing,NA
